states,year,quarter,brand,user_counts,percentage
Arunachal Pradesh,2020,1,Realme,9351,0.062731
Arunachal Pradesh,2020,1,Apple,3135,0.021031
Arunachal Pradesh,2020,1,Gionee,2068,0.013873
Arunachal Pradesh,2020,1,Huawei,1768,0.011861
Arunachal Pradesh,2020,1,Motorola,1742,0.011686
Arunachal Pradesh,2020,1,OnePlus,1696,0.011378
Arunachal Pradesh,2020,1,Others,9566,0.064173
Arunachal Pradesh,2020,2,Xiaomi,41662,0.234671
Arunachal Pradesh,2020,2,Vivo,39089,0.220178
Arunachal Pradesh,2020,2,Samsung,34984,0.197055
Arunachal Pradesh,2020,2,Oppo,27629,0.155627
Arunachal Pradesh,2020,2,Realme,11596,0.065317
Arunachal Pradesh,2020,2,Apple,3398,0.01914
Arunachal Pradesh,2020,2,Gionee,2355,0.013265
Arunachal Pradesh,2020,2,Huawei,2019,0.011372
Arunachal Pradesh,2020,2,Motorola,1873,0.01055
Arunachal Pradesh,2020,2,OnePlus,1809,0.01019
Arunachal Pradesh,2020,2,Others,11120,0.062636
Arunachal Pradesh,2020,3,Xiaomi,47870,0.232327
Arunachal Pradesh,2020,3,Vivo,46799,0.227129
Arunachal Pradesh,2020,3,Samsung,40403,0.196087
Arunachal Pradesh,2020,3,Oppo,32287,0.156698
Arunachal Pradesh,2020,3,Realme,13982,0.067859
Arunachal Pradesh,2020,3,Apple,3738,0.018142
Arunachal Pradesh,2020,3,Gionee,2514,0.012201
Arunachal Pradesh,2020,3,Huawei,2276,0.011046
Arunachal Pradesh,2020,3,Motorola,1997,0.009692
Arunachal Pradesh,2020,3,OnePlus,1965,0.009537
Arunachal Pradesh,2020,3,Others,12215,0.059283
Arunachal Pradesh,2020,4,Vivo,53198,0.230004
Arunachal Pradesh,2020,4,Xiaomi,53097,0.229567
Arunachal Pradesh,2020,4,Samsung,45317,0.19593
Arunachal Pradesh,2020,4,Oppo,36466,0.157662
Arunachal Pradesh,2020,4,Realme,16419,0.070988
Arunachal Pradesh,2020,4,Apple,4188,0.018107
Arunachal Pradesh,2020,4,Gionee,2611,0.011289
Arunachal Pradesh,2020,4,Huawei,2424,0.01048
Arunachal Pradesh,2020,4,Motorola,2149,0.009291
Arunachal Pradesh,2020,4,OnePlus,2141,0.009257
Arunachal Pradesh,2020,4,Others,13282,0.057425
Arunachal Pradesh,2021,1,Vivo,58748,0.233832
Arunachal Pradesh,2021,1,Xiaomi,57405,0.228487
Arunachal Pradesh,2021,1,Samsung,48405,0.192664
Arunachal Pradesh,2021,1,Oppo,39602,0.157626
Arunachal Pradesh,2021,1,Realme,18658,0.074264
Arunachal Pradesh,2021,1,Apple,4560,0.01815
Arunachal Pradesh,2021,1,Gionee,2611,0.010392
Arunachal Pradesh,2021,1,Huawei,2526,0.010054
Arunachal Pradesh,2021,1,OnePlus,2342,0.009322
Arunachal Pradesh,2021,1,Motorola,2224,0.008852
Arunachal Pradesh,2021,1,Others,14159,0.056356
Arunachal Pradesh,2021,2,Vivo,63439,0.234463
Arunachal Pradesh,2021,2,Xiaomi,61629,0.227773
Arunachal Pradesh,2021,2,Samsung,51110,0.188896
Arunachal Pradesh,2021,2,Oppo,42407,0.156731
Arunachal Pradesh,2021,2,Realme,22481,0.083087
Arunachal Pradesh,2021,2,Apple,5062,0.018709
Arunachal Pradesh,2021,2,OnePlus,2622,0.009691
Arunachal Pradesh,2021,2,Gionee,2510,0.009277
Arunachal Pradesh,2021,2,Huawei,2408,0.0089
Arunachal Pradesh,2021,2,Motorola,2229,0.008238
Arunachal Pradesh,2021,2,Others,14675,0.054237
Arunachal Pradesh,2021,3,Vivo,69301,0.236463
Arunachal Pradesh,2021,3,Xiaomi,66832,0.228039
Arunachal Pradesh,2021,3,Samsung,52621,0.179549
Arunachal Pradesh,2021,3,Oppo,46021,0.157029
Arunachal Pradesh,2021,3,Realme,26567,0.09065
Arunachal Pradesh,2021,3,Apple,5574,0.019019
Arunachal Pradesh,2021,3,OnePlus,3208,0.010946
Arunachal Pradesh,2021,3,Gionee,2629,0.00897
Arunachal Pradesh,2021,3,Huawei,2593,0.008848
Arunachal Pradesh,2021,3,Motorola,2253,0.007688
Arunachal Pradesh,2021,3,Others,15474,0.052799
Arunachal Pradesh,2021,4,Vivo,74157,0.235461
Arunachal Pradesh,2021,4,Xiaomi,72002,0.228618
Arunachal Pradesh,2021,4,Samsung,54367,0.172624
Arunachal Pradesh,2021,4,Oppo,48973,0.155497
Arunachal Pradesh,2021,4,Realme,31777,0.100897
Arunachal Pradesh,2021,4,Apple,6342,0.020137
Arunachal Pradesh,2021,4,OnePlus,3900,0.012383
Arunachal Pradesh,2021,4,Gionee,2500,0.007938
Arunachal Pradesh,2021,4,Huawei,2496,0.007925
Arunachal Pradesh,2021,4,Motorola,2316,0.007354
Arunachal Pradesh,2021,4,Others,16114,0.051165
Arunachal Pradesh,2022,1,Vivo,78763,0.234876
Arunachal Pradesh,2022,1,Xiaomi,75927,0.226419
Arunachal Pradesh,2022,1,Samsung,56027,0.167076
Arunachal Pradesh,2022,1,Oppo,52153,0.155523
Arunachal Pradesh,2022,1,Realme,36430,0.108636
Arunachal Pradesh,2022,1,Apple,7110,0.021202
Arunachal Pradesh,2022,1,OnePlus,4423,0.01319
Arunachal Pradesh,2022,1,Huawei,2515,0.0075
Arunachal Pradesh,2022,1,Gionee,2482,0.007401
Arunachal Pradesh,2022,1,Infinix,2358,0.007032
Arunachal Pradesh,2022,1,Others,17151,0.051145
Assam,2018,1,Xiaomi,101793,0.264235
Assam,2018,1,Samsung,61603,0.159909
Assam,2018,1,Vivo,50781,0.131818
Assam,2018,1,Oppo,40778,0.105852
Assam,2018,1,Realme,26387,0.068495
Assam,2018,1,Lenovo,9294,0.024125
Assam,2018,1,Gionee,9094,0.023606
Assam,2018,1,Motorola,8922,0.02316
Assam,2018,1,Apple,8319,0.021594
Assam,2018,1,Asus,7905,0.02052
Assam,2018,1,Others,60361,0.156685
Assam,2018,2,Xiaomi,152839,0.267647
Assam,2018,2,Samsung,89734,0.15714
Assam,2018,2,Vivo,80455,0.140891
Assam,2018,2,Oppo,62688,0.109777
Assam,2018,2,Realme,38933,0.068178
Assam,2018,2,Lenovo,13092,0.022926
Assam,2018,2,Motorola,12862,0.022524
Assam,2018,2,Gionee,12545,0.021968
Assam,2018,2,Asus,11093,0.019426
Assam,2018,2,Apple,11044,0.01934
Assam,2018,2,Others,85761,0.150182
Assam,2018,3,Xiaomi,210185,0.267819
Assam,2018,3,Samsung,125434,0.159829
Assam,2018,3,Vivo,119540,0.152319
Assam,2018,3,Oppo,88721,0.113049
Assam,2018,3,Realme,53089,0.067646
Assam,2018,3,Motorola,17022,0.02169
Assam,2018,3,Gionee,17020,0.021687
Assam,2018,3,Lenovo,15831,0.020172
Assam,2018,3,Asus,14498,0.018473
Assam,2018,3,Apple,13471,0.017165
Assam,2018,3,Others,109991,0.140151
Assam,2018,4,Xiaomi,277115,0.266656
Assam,2018,4,Vivo,169404,0.163011
Assam,2018,4,Samsung,167786,0.161454
Assam,2018,4,Oppo,122447,0.117826
Assam,2018,4,Realme,70255,0.067604
Assam,2018,4,Motorola,21507,0.020695
Assam,2018,4,Lenovo,20275,0.01951
Assam,2018,4,Gionee,20028,0.019272
Assam,2018,4,Asus,19175,0.018451
Assam,2018,4,Huawei,17882,0.017207
Assam,2018,4,Others,133347,0.128314
Assam,2019,1,Xiaomi,334681,0.265813
Assam,2019,1,Vivo,212982,0.169156
Assam,2019,1,Samsung,202440,0.160783
Assam,2019,1,Oppo,153803,0.122155
Assam,2019,1,Realme,84813,0.067361
Assam,2019,1,Motorola,24528,0.019481
Assam,2019,1,Gionee,23250,0.018466
Assam,2019,1,Lenovo,22797,0.018106
Assam,2019,1,Asus,22514,0.017881
Assam,2019,1,Huawei,22249,0.017671
Assam,2019,1,Others,155028,0.123128
Assam,2019,2,Xiaomi,397560,0.265017
Assam,2019,2,Vivo,260776,0.173836
Assam,2019,2,Samsung,242964,0.161962
Assam,2019,2,Oppo,188693,0.125785
Assam,2019,2,Realme,100087,0.066719
Assam,2019,2,Motorola,28185,0.018788
Assam,2019,2,Gionee,27145,0.018095
Assam,2019,2,Huawei,26683,0.017787
Assam,2019,2,Asus,26345,0.017562
Assam,2019,2,Lenovo,26095,0.017395
Assam,2019,2,Others,175595,0.117053
Assam,2019,3,Xiaomi,463729,0.267816
Assam,2019,3,Vivo,309395,0.178684
Assam,2019,3,Samsung,272124,0.157159
Assam,2019,3,Oppo,222464,0.128479
Assam,2019,3,Realme,119091,0.068778
Assam,2019,3,Huawei,31407,0.018138
Assam,2019,3,Gionee,30833,0.017807
Assam,2019,3,Motorola,30628,0.017688
Assam,2019,3,Asus,30395,0.017554
Assam,2019,3,Lenovo,25713,0.01485
Assam,2019,3,Others,195744,0.113047
Assam,2019,4,Xiaomi,517791,0.266735
Assam,2019,4,Vivo,355815,0.183295
Assam,2019,4,Samsung,302655,0.15591
Assam,2019,4,Oppo,254644,0.131177
Assam,2019,4,Realme,140535,0.072395
Assam,2019,4,Huawei,35293,0.018181
Assam,2019,4,Gionee,33438,0.017225
Assam,2019,4,Motorola,32828,0.016911
Assam,2019,4,Asus,28977,0.014927
Assam,2019,4,Lenovo,26680,0.013744
Assam,2019,4,Others,212564,0.1095
Assam,2020,1,Xiaomi,576697,0.263821
Assam,2020,1,Vivo,410865,0.187958
Assam,2020,1,Samsung,337886,0.154573
Assam,2020,1,Oppo,292242,0.133692
Assam,2020,1,Realme,167659,0.076699
Assam,2020,1,Huawei,39212,0.017938
Assam,2020,1,Motorola,34939,0.015984
Assam,2020,1,Gionee,33136,0.015159
Assam,2020,1,Asus,32099,0.014684
Assam,2020,1,Lenovo,28782,0.013167
Assam,2020,1,Others,232421,0.106326
Assam,2020,2,Xiaomi,663323,0.260037
Assam,2020,2,Vivo,494955,0.194033
Assam,2020,2,Samsung,388754,0.1524
Assam,2020,2,Oppo,346884,0.135986
Assam,2020,2,Realme,204222,0.080059
Assam,2020,2,Huawei,44120,0.017296
Assam,2020,2,Motorola,38074,0.014926
Assam,2020,2,Gionee,37873,0.014847
Assam,2020,2,Asus,36040,0.014128
Assam,2020,2,Lenovo,31346,0.012288
Assam,2020,2,Others,265292,0.104
Assam,2020,3,Xiaomi,729048,0.257613
Assam,2020,3,Vivo,564343,0.199414
Assam,2020,3,Samsung,427293,0.150986
Assam,2020,3,Oppo,388827,0.137394
Assam,2020,3,Realme,236986,0.08374
Assam,2020,3,Huawei,47619,0.016826
Assam,2020,3,Motorola,40261,0.014226
Assam,2020,3,Gionee,39463,0.013944
Assam,2020,3,Asus,38775,0.013701
Assam,2020,3,Lenovo,33169,0.01172
Assam,2020,3,Others,284227,0.100433
Assam,2020,4,Xiaomi,792324,0.255082
Assam,2020,4,Vivo,627536,0.20203
Assam,2020,4,Samsung,465965,0.150014
Assam,2020,4,Oppo,431650,0.138966
Assam,2020,4,Realme,271012,0.08725
Assam,2020,4,Huawei,50719,0.016329
Assam,2020,4,Motorola,42173,0.013577
Assam,2020,4,Gionee,41431,0.013338
Assam,2020,4,Asus,40998,0.013199
Assam,2020,4,Lenovo,34802,0.011204
Assam,2020,4,Others,307543,0.099011
Assam,2021,1,Xiaomi,852998,0.253986
Assam,2021,1,Vivo,692740,0.206268
Assam,2021,1,Samsung,495482,0.147533
Assam,2021,1,Oppo,467440,0.139183
Assam,2021,1,Realme,303919,0.090494
Assam,2021,1,Huawei,53218,0.015846
Assam,2021,1,Asus,46880,0.013959
Assam,2021,1,Motorola,43119,0.012839
Assam,2021,1,Gionee,41879,0.01247
Assam,2021,1,Apple,37442,0.011149
Assam,2021,1,Others,323331,0.096274
Assam,2021,2,Xiaomi,909274,0.251385
Assam,2021,2,Vivo,753920,0.208435
Assam,2021,2,Samsung,522765,0.144528
Assam,2021,2,Oppo,503448,0.139187
Assam,2021,2,Realme,358841,0.099208
Assam,2021,2,Huawei,51958,0.014365
Assam,2021,2,Asus,45364,0.012542
Assam,2021,2,Motorola,42821,0.011839
Assam,2021,2,Apple,41622,0.011507
Assam,2021,2,Gionee,41574,0.011494
Assam,2021,2,Others,345469,0.095511
Assam,2021,3,Xiaomi,977013,0.249335
Assam,2021,3,Vivo,827232,0.21111
Assam,2021,3,Oppo,549403,0.140208
Assam,2021,3,Samsung,540646,0.137973
Assam,2021,3,Realme,422801,0.107899
Assam,2021,3,Huawei,56098,0.014316
Assam,2021,3,Apple,45531,0.01162
Assam,2021,3,Gionee,44481,0.011352
Assam,2021,3,Asus,43763,0.011168
Assam,2021,3,Motorola,42384,0.010816
Assam,2021,3,Others,369128,0.094202
Assam,2021,4,Xiaomi,1040847,0.247256
Assam,2021,4,Vivo,889004,0.211185
Assam,2021,4,Oppo,590804,0.140347
Assam,2021,4,Samsung,559238,0.132849
Assam,2021,4,Realme,501363,0.1191
Assam,2021,4,Huawei,54361,0.012914
Assam,2021,4,Apple,53459,0.012699
Assam,2021,4,Tecno,46362,0.011013
Assam,2021,4,OnePlus,45171,0.01073
Assam,2021,4,Motorola,43263,0.010277
Assam,2021,4,Others,385719,0.091629
Assam,2022,1,Xiaomi,1094829,0.243697
Assam,2022,1,Vivo,949299,0.211303
Assam,2022,1,Oppo,636621,0.141705
Assam,2022,1,Samsung,577746,0.1286
Assam,2022,1,Realme,573316,0.127614
Assam,2022,1,Apple,59621,0.013271
Assam,2022,1,Tecno,55957,0.012455
Assam,2022,1,Huawei,54586,0.01215
Assam,2022,1,OnePlus,52178,0.011614
Assam,2022,1,Infinix,47589,0.010593
Assam,2022,1,Others,390847,0.086998
Bihar,2018,1,Xiaomi,596264,0.279437
Bihar,2018,1,Samsung,450851,0.21129
Bihar,2018,1,Vivo,233197,0.109287
Bihar,2018,1,Oppo,220040,0.103121
Bihar,2018,1,Realme,155139,0.072705
Bihar,2018,1,Motorola,57712,0.027047
Bihar,2018,1,Lenovo,51012,0.023907
Bihar,2018,1,Micromax,37949,0.017785
Bihar,2018,1,Apple,31149,0.014598
Bihar,2018,1,Huawei,30652,0.014365
Bihar,2018,1,Others,269839,0.126459
Bihar,2018,2,Xiaomi,856356,0.284894
Bihar,2018,2,Samsung,632694,0.210486
Bihar,2018,2,Vivo,340287,0.113207
Bihar,2018,2,Oppo,315880,0.105088
Bihar,2018,2,Realme,215953,0.071844
Bihar,2018,2,Motorola,77813,0.025887
Bihar,2018,2,Lenovo,68280,0.022716
Bihar,2018,2,Micromax,51961,0.017286
Bihar,2018,2,Huawei,43343,0.014419
Bihar,2018,2,Apple,39300,0.013074
Bihar,2018,2,Others,364005,0.121098
Bihar,2018,3,Xiaomi,1098938,0.290376
Bihar,2018,3,Samsung,799534,0.211263
Bihar,2018,3,Vivo,448602,0.118536
Bihar,2018,3,Oppo,407853,0.107768
Bihar,2018,3,Realme,274517,0.072537
Bihar,2018,3,Motorola,93118,0.024605
Bihar,2018,3,Lenovo,75263,0.019887
Bihar,2018,3,Huawei,57713,0.01525
Bihar,2018,3,Micromax,54364,0.014365
Bihar,2018,3,Apple,45016,0.011895
Bihar,2018,3,Others,429617,0.113519
Bihar,2018,4,Xiaomi,1399341,0.292954
Bihar,2018,4,Samsung,1008369,0.211103
Bihar,2018,4,Vivo,590399,0.123601
Bihar,2018,4,Oppo,528034,0.110544
Bihar,2018,4,Realme,346806,0.072604
Bihar,2018,4,Motorola,111948,0.023436
Bihar,2018,4,Lenovo,92104,0.019282
Bihar,2018,4,Huawei,75369,0.015779
Bihar,2018,4,Micromax,61472,0.012869
Bihar,2018,4,Apple,52872,0.011069
Bihar,2018,4,Others,509951,0.106759
Bihar,2019,1,Xiaomi,1691958,0.294504
Bihar,2019,1,Samsung,1207394,0.21016
Bihar,2019,1,Vivo,731163,0.127267
Bihar,2019,1,Oppo,649669,0.113082
Bihar,2019,1,Realme,416110,0.072428
Bihar,2019,1,Motorola,126430,0.022007
Bihar,2019,1,Lenovo,103683,0.018047
Bihar,2019,1,Huawei,95145,0.016561
Bihar,2019,1,Micromax,69377,0.012076
Bihar,2019,1,Apple,59723,0.010395
Bihar,2019,1,Others,594465,0.103473
Bihar,2019,2,Xiaomi,1953040,0.296375
Bihar,2019,2,Samsung,1380854,0.209545
Bihar,2019,2,Vivo,852634,0.129388
Bihar,2019,2,Oppo,757333,0.114926
Bihar,2019,2,Realme,480989,0.07299
Bihar,2019,2,Motorola,140153,0.021268
Bihar,2019,2,Lenovo,115382,0.017509
Bihar,2019,2,Huawei,110837,0.01682
Bihar,2019,2,Micromax,72239,0.010962
Bihar,2019,2,Apple,65593,0.009954
Bihar,2019,2,Others,660705,0.100262
Bihar,2019,3,Xiaomi,2197280,0.297724
Bihar,2019,3,Samsung,1536292,0.208162
Bihar,2019,3,Vivo,975292,0.132149
Bihar,2019,3,Oppo,853708,0.115674
Bihar,2019,3,Realme,557826,0.075583
Bihar,2019,3,Motorola,148040,0.020059
Bihar,2019,3,Huawei,127268,0.017244
Bihar,2019,3,Lenovo,114334,0.015492
Bihar,2019,3,Micromax,76866,0.010415
Bihar,2019,3,Apple,70777,0.00959
Bihar,2019,3,Others,722582,0.097907
Bihar,2019,4,Xiaomi,2484241,0.297789
Bihar,2019,4,Samsung,1714305,0.205496
Bihar,2019,4,Vivo,1129443,0.135388
Bihar,2019,4,Oppo,977488,0.117173
Bihar,2019,4,Realme,664779,0.079688
Bihar,2019,4,Motorola,159553,0.019126
Bihar,2019,4,Huawei,144428,0.017313
Bihar,2019,4,Lenovo,121418,0.014555
Bihar,2019,4,Micromax,81810,0.009807
Bihar,2019,4,Infinix,79605,0.009542
Bihar,2019,4,Others,785204,0.094123
Bihar,2020,1,Xiaomi,2779954,0.297282
Bihar,2020,1,Samsung,1896957,0.202856
Bihar,2020,1,Vivo,1297671,0.13877
Bihar,2020,1,Oppo,1103628,0.11802
Bihar,2020,1,Realme,782681,0.083698
Bihar,2020,1,Motorola,169958,0.018175
Bihar,2020,1,Huawei,161040,0.017221
Bihar,2020,1,Lenovo,132051,0.014121
Bihar,2020,1,Infinix,94820,0.01014
Bihar,2020,1,Micromax,81035,0.008666
Bihar,2020,1,Others,851439,0.091051
Bihar,2020,2,Xiaomi,3138353,0.295966
Bihar,2020,2,Samsung,2126374,0.20053
Bihar,2020,2,Vivo,1506720,0.142093
Bihar,2020,2,Oppo,1266996,0.119485
Bihar,2020,2,Realme,914785,0.08627
Bihar,2020,2,Motorola,183599,0.017315
Bihar,2020,2,Huawei,179273,0.016907
Bihar,2020,2,Lenovo,141217,0.013318
Bihar,2020,2,Infinix,115210,0.010865
Bihar,2020,2,Micromax,89409,0.008432
Bihar,2020,2,Others,941831,0.08882
Bihar,2020,3,Xiaomi,3459128,0.294063
Bihar,2020,3,Samsung,2346143,0.199447
Bihar,2020,3,Vivo,1712480,0.145579
Bihar,2020,3,Oppo,1419010,0.120631
Bihar,2020,3,Realme,1055287,0.089711
Bihar,2020,3,Motorola,196074,0.016668
Bihar,2020,3,Huawei,194850,0.016564
Bihar,2020,3,Lenovo,150687,0.01281
Bihar,2020,3,Infinix,132702,0.011281
Bihar,2020,3,HMD Global,97683,0.008304
Bihar,2020,3,Others,999169,0.08494
Bihar,2020,4,Xiaomi,3761975,0.291856
Bihar,2020,4,Samsung,2566835,0.199136
Bihar,2020,4,Vivo,1900128,0.147413
Bihar,2020,4,Oppo,1561641,0.121153
Bihar,2020,4,Realme,1195635,0.092758
Bihar,2020,4,Huawei,209280,0.016236
Bihar,2020,4,Motorola,206587,0.016027
Bihar,2020,4,Lenovo,158922,0.012329
Bihar,2020,4,Infinix,151393,0.011745
Bihar,2020,4,HMD Global,105494,0.008184
Bihar,2020,4,Others,1071943,0.083162
Bihar,2021,1,Xiaomi,4036125,0.289405
Bihar,2021,1,Samsung,2749873,0.197176
Bihar,2021,1,Vivo,2104591,0.150907
Bihar,2021,1,Oppo,1694257,0.121484
Bihar,2021,1,Realme,1349413,0.096758
Bihar,2021,1,Huawei,220336,0.015799
Bihar,2021,1,Motorola,212374,0.015228
Bihar,2021,1,Infinix,177252,0.01271
Bihar,2021,1,Lenovo,159501,0.011437
Bihar,2021,1,Tecno,123065,0.008824
Bihar,2021,1,Others,1119501,0.080272
Bihar,2021,2,Xiaomi,4268361,0.285087
Bihar,2021,2,Samsung,2889063,0.192963
Bihar,2021,2,Vivo,2311477,0.154385
Bihar,2021,2,Oppo,1826833,0.122016
Bihar,2021,2,Realme,1575376,0.105221
Bihar,2021,2,Huawei,215607,0.014401
Bihar,2021,2,Motorola,214140,0.014303
Bihar,2021,2,Infinix,212701,0.014206
Bihar,2021,2,Tecno,157952,0.01055
Bihar,2021,2,Lenovo,154152,0.010296
Bihar,2021,2,Others,1146472,0.076574
Bihar,2021,3,Xiaomi,4521874,0.279806
Bihar,2021,3,Samsung,3009544,0.186225
Bihar,2021,3,Vivo,2576928,0.159456
Bihar,2021,3,Oppo,1994060,0.123389
Bihar,2021,3,Realme,1835886,0.113601
Bihar,2021,3,Infinix,278142,0.017211
Bihar,2021,3,Huawei,222180,0.013748
Bihar,2021,3,Motorola,213677,0.013222
Bihar,2021,3,Tecno,198088,0.012257
Bihar,2021,3,Lenovo,147198,0.009108
Bihar,2021,3,Others,1163194,0.071976
Bihar,2021,4,Xiaomi,4718889,0.272202
Bihar,2021,4,Samsung,3142992,0.181299
Bihar,2021,4,Vivo,2818559,0.162584
Bihar,2021,4,Oppo,2164915,0.12488
Bihar,2021,4,Realme,2149920,0.124015
Bihar,2021,4,Infinix,342716,0.019769
Bihar,2021,4,Tecno,233246,0.013454
Bihar,2021,4,Motorola,220257,0.012705
Bihar,2021,4,Huawei,214582,0.012378
Bihar,2021,4,Apple,144021,0.008308
Bihar,2021,4,Others,1185884,0.068406
Bihar,2022,1,Xiaomi,4888198,0.264446
Bihar,2022,1,Samsung,3283813,0.177651
Bihar,2022,1,Vivo,3062549,0.165681
Bihar,2022,1,Realme,2443092,0.132169
Bihar,2022,1,Oppo,2339620,0.126571
Bihar,2022,1,Infinix,387204,0.020947
Bihar,2022,1,Tecno,280644,0.015183
Bihar,2022,1,Motorola,220543,0.011931
Bihar,2022,1,Huawei,215004,0.011631
Bihar,2022,1,Apple,158500,0.008575
Bihar,2022,1,Others,1205491,0.065216
Chandigarh,2018,1,Xiaomi,20555,0.238269
Chandigarh,2018,1,Samsung,17266,0.200144
Chandigarh,2018,1,Vivo,9360,0.108499
Chandigarh,2018,1,Oppo,7948,0.092131
Chandigarh,2018,1,Apple,7552,0.087541
Chandigarh,2018,1,OnePlus,3638,0.042171
Chandigarh,2018,1,Motorola,3105,0.035992
Chandigarh,2018,1,Realme,2995,0.034717
Chandigarh,2018,1,Lenovo,1965,0.022778
Chandigarh,2018,1,Micromax,1558,0.01806
Chandigarh,2018,1,Others,10326,0.119697
Chandigarh,2018,2,Xiaomi,27862,0.241818
Chandigarh,2018,2,Samsung,23093,0.200427
Chandigarh,2018,2,Vivo,13375,0.116083
Chandigarh,2018,2,Oppo,11129,0.09659
Chandigarh,2018,2,Apple,9962,0.086461
Chandigarh,2018,2,OnePlus,4466,0.038761
Chandigarh,2018,2,Motorola,3914,0.03397
Chandigarh,2018,2,Realme,3861,0.03351
Chandigarh,2018,2,Lenovo,2511,0.021793
Chandigarh,2018,2,Micromax,2049,0.017784
Chandigarh,2018,2,Others,12997,0.112803
Chandigarh,2018,3,Xiaomi,34852,0.242208
Chandigarh,2018,3,Samsung,28614,0.198856
Chandigarh,2018,3,Vivo,17910,0.124467
Chandigarh,2018,3,Oppo,14437,0.100331
Chandigarh,2018,3,Apple,12403,0.086196
Chandigarh,2018,3,OnePlus,5178,0.035985
Chandigarh,2018,3,Realme,4664,0.032413
Chandigarh,2018,3,Motorola,4590,0.031899
Chandigarh,2018,3,Lenovo,2926,0.020335
Chandigarh,2018,3,Micromax,2395,0.016644
Chandigarh,2018,3,Others,15924,0.110666
Chandigarh,2018,4,Xiaomi,43505,0.244758
Chandigarh,2018,4,Samsung,35417,0.199255
Chandigarh,2018,4,Vivo,23567,0.132587
Chandigarh,2018,4,Oppo,18698,0.105194
Chandigarh,2018,4,Apple,15191,0.085464
Chandigarh,2018,4,OnePlus,6197,0.034864
Chandigarh,2018,4,Realme,5731,0.032242
Chandigarh,2018,4,Motorola,5354,0.030121
Chandigarh,2018,4,Lenovo,3148,0.017711
Chandigarh,2018,4,Huawei,2838,0.015967
Chandigarh,2018,4,Others,18101,0.101836
Chandigarh,2019,1,Xiaomi,51075,0.244174
Chandigarh,2019,1,Samsung,41609,0.19892
Chandigarh,2019,1,Vivo,29056,0.138908
Chandigarh,2019,1,Oppo,23095,0.11041
Chandigarh,2019,1,Apple,17580,0.084044
Chandigarh,2019,1,OnePlus,6880,0.032891
Chandigarh,2019,1,Realme,6690,0.031983
Chandigarh,2019,1,Motorola,6007,0.028718
Chandigarh,2019,1,Lenovo,3406,0.016283
Chandigarh,2019,1,Huawei,3364,0.016082
Chandigarh,2019,1,Others,20413,0.097588
Chandigarh,2019,2,Xiaomi,58356,0.242706
Chandigarh,2019,2,Samsung,48067,0.199913
Chandigarh,2019,2,Vivo,34791,0.144698
Chandigarh,2019,2,Oppo,27444,0.114141
Chandigarh,2019,2,Apple,20041,0.083352
Chandigarh,2019,2,OnePlus,7595,0.031588
Chandigarh,2019,2,Realme,7590,0.031567
Chandigarh,2019,2,Motorola,6475,0.02693
Chandigarh,2019,2,Huawei,3816,0.015871
Chandigarh,2019,2,Lenovo,3595,0.014952
Chandigarh,2019,2,Others,22669,0.094282
Chandigarh,2019,3,Xiaomi,64422,0.240977
Chandigarh,2019,3,Samsung,53606,0.200518
Chandigarh,2019,3,Vivo,39957,0.149463
Chandigarh,2019,3,Oppo,31459,0.117675
Chandigarh,2019,3,Apple,22081,0.082596
Chandigarh,2019,3,Realme,8500,0.031795
Chandigarh,2019,3,OnePlus,8271,0.030938
Chandigarh,2019,3,Motorola,6770,0.025324
Chandigarh,2019,3,Huawei,4256,0.01592
Chandigarh,2019,3,Lenovo,3716,0.0139
Chandigarh,2019,3,Others,24299,0.090893
Chandigarh,2019,4,Xiaomi,69435,0.23977
Chandigarh,2019,4,Samsung,57981,0.200218
Chandigarh,2019,4,Vivo,44605,0.154028
Chandigarh,2019,4,Oppo,34871,0.120415
Chandigarh,2019,4,Apple,23651,0.081671
Chandigarh,2019,4,Realme,9610,0.033185
Chandigarh,2019,4,OnePlus,8750,0.030215
Chandigarh,2019,4,Motorola,6953,0.02401
Chandigarh,2019,4,Huawei,4559,0.015743
Chandigarh,2019,4,Lenovo,3777,0.013043
Chandigarh,2019,4,Others,25398,0.087703
Chandigarh,2020,1,Xiaomi,74599,0.238422
Chandigarh,2020,1,Samsung,62236,0.198909
Chandigarh,2020,1,Vivo,49864,0.159367
Chandigarh,2020,1,Oppo,38691,0.123658
Chandigarh,2020,1,Apple,25309,0.080889
Chandigarh,2020,1,Realme,10759,0.034386
Chandigarh,2020,1,OnePlus,9221,0.029471
Chandigarh,2020,1,Motorola,7160,0.022884
Chandigarh,2020,1,Huawei,4807,0.015363
Chandigarh,2020,1,Lenovo,3862,0.012343
Chandigarh,2020,1,Others,26379,0.084308
Chandigarh,2020,2,Xiaomi,79401,0.236066
Chandigarh,2020,2,Samsung,66732,0.1984
Chandigarh,2020,2,Vivo,55338,0.164525
Chandigarh,2020,2,Oppo,42912,0.127581
Chandigarh,2020,2,Apple,26562,0.078971
Chandigarh,2020,2,Realme,11849,0.035228
Chandigarh,2020,2,OnePlus,9516,0.028292
Chandigarh,2020,2,Motorola,7308,0.021727
Chandigarh,2020,2,Huawei,5057,0.015035
Chandigarh,2020,2,HMD Global,3920,0.011654
Chandigarh,2020,2,Others,27756,0.082521
Chandigarh,2020,3,Xiaomi,84467,0.232956
